DURATION;POPULARITY;KEY;TEMPO;LOUDNESS;MODE;MOOD;PLAYLISTID;PLAYLIST;PLAYLISTDESCRIPTION;URI;ARTIST;SONG;DANCEABILITY;ENERGY;INSTRUMENTALNESS;ACOUSTICNESS
0.4044186124257953;0.8571428571428571;0.0;0.09452149032974257;0.6970844377129874;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:4T5cqerbDXueYSVfXkIITo;Maroon 5;Sunday Morning;0.604;0.761;0.0;0.0756
0.3881807371040227;0.8142857142857143;0.9090909090909091;0.18766709923544772;0.7163006436955698;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:4Musyaro0NM5Awx8b5c627;The Script;The Man Who Can't Be Moved;0.609;0.629;0.0;0.425
0.23478057377010034;0.45714285714285713;0.09090909090909091;0.31326318422739574;0.8485422188564936;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:5VLBpqrYTt5u4o7ccv0RSn;The Loft;City Of Dreams;0.798;0.678;6.35E-6;0.398
0.589530391094003;0.6142857142857143;0.5454545454545454;0.30563329633046177;0.7210336993563043;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:3ZgzdVGT8fFOIFq44bJAG9;Justin Timberlake;Like I Love You;0.845;0.808;4.13E-4;0.0391
0.4876472751412456;0.6571428571428571;0.45454545454545453;0.21958598477149424;0.6911207875804619;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:7LLouD7gdDYmmar1bfaF8V;Leona Lewis;Bleeding Love;0.642;0.666;0.0;0.166
0.16435595333043598;0.4857142857142857;1.0;0.6338826435685361;0.8489208633093525;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:7fq2y5ypYxIZmJD6wJyF33;Carpark North;Save Me From Myself;0.451;0.906;0.0;0.00162
0.17530696748126676;0.5285714285714286;0.8181818181818182;0.1723682359011242;0.6625331313896251;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:6KSYVhtdyL0dRWDW4lbN9w;Johnny Deluxe;Drenge Som Mig;0.639;0.704;0.0;0.0268
0.3583173740490097;0.8428571428571429;0.36363636363636365;0.7041229537672572;0.47765997728133275;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:4DDzkbIwmJVAAo1yJmr5V1;Craig David;7 Days;0.622;0.823;0.0;0.216
0.5493512013639815;0.4714285714285714;0.09090909090909091;0.42629653371691234;0.8517606967057932;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:5EwP9NvAJHsWVqVguSx5IM;Nephew;Igen & Igen &;0.561;0.886;3.95E-5;0.00194
0.19638277447979102;0.45714285714285713;0.36363636363636365;0.6892618708860364;0.9390382430897387;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:7nKOPOosPKm9M4KeTdmuMp;Maroon 5;Wake Up Call;0.631;0.949;0.0;0.0302
0.3466022245889191;0.5428571428571428;0.5454545454545454;0.5627276849231538;0.7575728890571753;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:5a8pYPA924y1uaETvCE1uz;Westlife;When You're Looking Like That - Single Remix;0.599;0.933;0.0;0.019
0.5343884768395364;0.8142857142857143;0.09090909090909091;0.34438468393814786;0.8629307080651268;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:24kGngQeXHt0uhffKpq0zj;The Pussycat Dolls;Don't Cha;0.875;0.631;2.54E-6;0.00542
0.2774479791008993;0.4714285714285714;0.7272727272727273;0.4459732015822638;0.5540514956455886;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:1K1Silv1En6oJ8mr7Hj0nc;Hej Matematik;Walkmand;0.591;0.719;0.0045;0.0222
0.3470463782374264;0.8571428571428571;0.18181818181818182;0.21812411075845467;0.1510791366906475;1.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:0xM88xobymkMgg46MStfnV;Plain White T's;Hey There Delilah;0.51;0.376;1.21E-4;0.865
0.1718062725957199;0.9;0.09090909090909091;0.24790881658562522;0.7316357440363498;0.0;NONE;35FeJC6bSj8GnaPcfH9Xqa;De store fra 00'erne;Sangene vi husker fra 2000-2009.;spotify:track:2lnzGkdtDj5mtlcOW2yRtG;Shakira;Whenever, Wherever;0.793;0.832;1.12E-5;0.236
