DURATION;POPULARITY;KEY;TEMPO;LOUDNESS;MODE;PLAYLISTID;MOOD;PLAYLIST;PLAYLISTDESCRIPTION;URI;ARTIST;SONG;DANCEABILITY;ENERGY;INSTRUMENTALNESS;ACOUSTICNESS
0.34026031170751775;0.42045454545454547;0.45454545454545453;0.8534789974878777;0.8536234254866677;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:5mbXd14GteojYPpciTLYDk;Avenged Sevenfold;Danger Line;0.473;0.767;7.98E-4;0.00116
0.32305937856372924;0.42045454545454547;0.6363636363636364;0.8890868726996555;0.9149026664485523;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:146QziTDo9rHYfg8c5nSsu;Avenged Sevenfold;Natural Born Killer;0.395;0.953;3.84E-5;1.54E-4
0.3563768297064659;0.45454545454545453;0.18181818181818182;0.6721899281416138;0.9521675118599705;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:3iU1DYEz5Jr57Jp8PcvnrL;Avenged Sevenfold;Beast And The Harlot;0.375;0.979;0.00131;6.98E-5
0.3191018491035675;0.48863636363636365;0.0;0.45176578839749965;0.9015540651071486;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:6irNz2hSXvd2QJG0vXyBFR;Avenged Sevenfold;Bat Country;0.541;0.955;8.15E-6;1.4E-4
0.3709142413780534;0.36363636363636365;0.45454545454545453;0.818214348308699;0.9572386716832978;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:1hvo9mHLo5HqAaBOfQrU80;Avenged Sevenfold;Trashed And Scattered;0.333;0.957;1.94E-4;0.0018
0.28261577075489874;0.011363636363636364;0.45454545454545453;0.5472848630016943;0.8970718141665303;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:349R2K6q4jx95Ooh3FYgJY;As I Lay Dying;I Never Wanted;0.371;0.972;9.78E-5;5.96E-4
0.11740714125776534;0.0;0.0;0.5597870538061576;0.9435628987403892;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:0L0c5LZqoG65i0Ajy9GfOB;As I Lay Dying;Distance is Darkness;0.246;0.996;0.0123;1.04E-4
0.1509758434484662;0.0;0.2727272727272727;0.597381258398084;0.9129396368395223;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:5pyVzGkJp7ONv7qO1W3mpD;As I Lay Dying;Behind Me Lies Another Fallen Soldier;0.16;0.997;0.00722;1.37E-4
0.24602684871302183;0.0;0.36363636363636365;0.4883668282993515;0.9119908391951578;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:76qdIPEFb6XE2kj1riybvq;As I Lay Dying;Song 10;0.198;0.97;0.389;3.29E-4
0.23141132790735217;0.75;0.9090909090909091;0.8315271367646201;0.9673155570096514;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:6zKF4293k44ItKWJJgrhXv;Killswitch Engage;My Curse;0.197;0.956;0.00992;7.61E-5
0.22000739433135977;0.48863636363636365;0.7272727272727273;0.09536571829175673;0.9802388352690987;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:5r37NetsrDZOMuOev51PHL;Killswitch Engage;Eye of the Storm;0.332;0.976;0.0172;1.73E-4
0.2498281599050193;0.375;0.7272727272727273;0.5464669626686921;0.924390642892197;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:22kZ0PXCCWB3OkWTVsDwZL;Killswitch Engage;Wasted Sacrifice;0.455;0.975;0.0851;9.32E-6
0.23854529548685424;0.7045454545454546;0.0;0.8970102821756151;0.9779159168984132;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:3a9urnht8HvfFzPwd0ipx6;Killswitch Engage;Holy Diver;0.369;0.995;0.00589;7.6E-5
0.2625156869177615;0.6363636363636364;0.0;0.7067608225740493;0.8802879110093245;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:0umQQTb1wwU3slaGJ08Y6j;Five Finger Death Punch;The Bleeding;0.322;0.812;0.0;0.00149
0.15163586563146028;0.5113636363636364;0.8181818181818182;0.7068849681603084;0.9461148372321282;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:4SvX5KKWrcfngKoho4U0wl;Five Finger Death Punch;Can't Heal You;0.405;0.983;1.72E-6;4.75E-5
0.21790756044345158;0.5568181818181818;0.36363636363636365;0.7438146287316704;0.9061017503680681;0.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:4YagD6f6iP69byE7bmNlwz;Five Finger Death Punch;Death Before Dishonor;0.392;0.943;5.25E-6;2.04E-4
0.1853269387988898;0.6022727272727273;0.6363636363636364;0.4595723549687446;0.9285457222313103;1.0;6ax84ovki69cW938DivI38;NONE;*Angry Running Music*;null;spotify:track:6vwO2sjv52r1efQm5JzKJ3;Five Finger Death Punch;Never Enough;0.536;0.964;0.0;5.12E-4
